Registration_id,code_module,code_presentation,id_student,date_registration,date_unregistration
15335,DDD,2013J,567176,-99.0,62.0
15336,DDD,2013J,567246,-51.0,-7.0
15337,DDD,2013J,567292,-81.0,
15338,DDD,2013J,567304,-36.0,
15339,DDD,2013J,567417,-151.0,
15340,DDD,2013J,567451,-134.0,
15341,DDD,2013J,567970,-58.0,
15342,DDD,2013J,568043,-66.0,
15343,DDD,2013J,568045,-49.0,-7.0
15344,DDD,2013J,568068,-78.0,
15345,DDD,2013J,568196,-143.0,
15346,DDD,2013J,568223,-132.0,
15347,DDD,2013J,568296,-151.0,-92.0
15348,DDD,2013J,568422,-66.0,
15349,DDD,2013J,568566,-101.0,
15350,DDD,2013J,568578,-163.0,
15351,DDD,2013J,568580,-67.0,-53.0
15352,DDD,2013J,568598,-120.0,
15353,DDD,2013J,568668,-72.0,
15354,DDD,2013J,568741,-70.0,158.0
15355,DDD,2013J,568835,-116.0,
15356,DDD,2013J,568948,-186.0,
15357,DDD,2013J,568963,-161.0,
15358,DDD,2013J,569279,-25.0,
15359,DDD,2013J,569743,-198.0,-26.0
15360,DDD,2013J,569857,-205.0,233.0
15361,DDD,2013J,569891,-180.0,-7.0
15362,DDD,2013J,569928,-156.0,
15363,DDD,2013J,569935,-203.0,
15364,DDD,2013J,569978,-81.0,
15365,DDD,2013J,570237,-26.0,
15366,DDD,2013J,570319,-151.0,-129.0
15367,DDD,2013J,570401,-93.0,-46.0
15368,DDD,2013J,570403,-108.0,
15369,DDD,2013J,570531,-49.0,
15370,DDD,2013J,570630,-37.0,
15371,DDD,2013J,570671,-172.0,
15372,DDD,2013J,570871,-37.0,
15373,DDD,2013J,570872,-116.0,
15374,DDD,2013J,570896,-198.0,
15375,DDD,2013J,571000,-26.0,-10.0
15376,DDD,2013J,571055,-49.0,
15377,DDD,2013J,571131,-156.0,
15378,DDD,2013J,571242,-151.0,
15379,DDD,2013J,571382,-156.0,-80.0
15380,DDD,2013J,571451,-92.0,
15381,DDD,2013J,571512,-56.0,
15382,DDD,2013J,571640,-156.0,
15383,DDD,2013J,571682,-203.0,-156.0
15384,DDD,2013J,571716,-92.0,
15385,DDD,2013J,571765,-122.0,
15386,DDD,2013J,571776,-169.0,
15387,DDD,2013J,571808,-58.0,
15388,DDD,2013J,571921,-186.0,
15389,DDD,2013J,571950,-103.0,152.0
15390,DDD,2013J,571951,-156.0,
15391,DDD,2013J,572038,-200.0,-92.0
15392,DDD,2013J,572060,-155.0,
15393,DDD,2013J,572087,-192.0,48.0
15394,DDD,2013J,572089,-172.0,-40.0
15395,DDD,2013J,572134,-151.0,
15396,DDD,2013J,572143,-156.0,59.0
15397,DDD,2013J,572149,-164.0,
15398,DDD,2013J,572231,-80.0,
15399,DDD,2013J,572233,-151.0,
15400,DDD,2013J,572241,-155.0,
15401,DDD,2013J,572280,-192.0,
15402,DDD,2013J,572281,-99.0,5.0
15403,DDD,2013J,572338,-145.0,
15404,DDD,2013J,572348,-116.0,
15405,DDD,2013J,572382,-157.0,
15406,DDD,2013J,572431,-202.0,
15407,DDD,2013J,572452,-116.0,
15408,DDD,2013J,572457,-143.0,
15409,DDD,2013J,572460,-202.0,
15410,DDD,2013J,572470,-145.0,
15411,DDD,2013J,572548,-151.0,-100.0
15412,DDD,2013J,572567,-72.0,211.0
15413,DDD,2013J,572620,-130.0,-11.0
15414,DDD,2013J,572648,-135.0,
15415,DDD,2013J,572688,-200.0,
15416,DDD,2013J,572697,-137.0,
15417,DDD,2013J,572698,-200.0,-38.0
15418,DDD,2013J,572730,-99.0,
15419,DDD,2013J,572735,-200.0,
15420,DDD,2013J,572751,-192.0,
15421,DDD,2013J,572754,-197.0,
15422,DDD,2013J,572774,-151.0,
15423,DDD,2013J,572806,-142.0,
15424,DDD,2013J,572854,-155.0,
15425,DDD,2013J,572874,-124.0,
15426,DDD,2013J,572880,-131.0,229.0
15427,DDD,2013J,572900,-156.0,-88.0
15428,DDD,2013J,572909,-151.0,
15429,DDD,2013J,572949,-135.0,120.0
15430,DDD,2013J,572976,-135.0,
15431,DDD,2013J,573235,-198.0,58.0
15432,DDD,2013J,573284,-176.0,-73.0
15433,DDD,2013J,573307,-149.0,30.0
15434,DDD,2013J,573473,-115.0,
15435,DDD,2013J,573541,-177.0,-123.0
15436,DDD,2013J,573602,-192.0,
15437,DDD,2013J,573646,-139.0,151.0
15438,DDD,2013J,573689,-157.0,
15439,DDD,2013J,573709,-45.0,-37.0
15440,DDD,2013J,573712,-149.0,102.0
15441,DDD,2013J,573780,-81.0,
15442,DDD,2013J,573845,-53.0,
15443,DDD,2013J,573970,-149.0,-50.0
15444,DDD,2013J,574029,-161.0,12.0
15445,DDD,2013J,574035,-192.0,
15446,DDD,2013J,574088,-65.0,
15447,DDD,2013J,574098,-148.0,
15448,DDD,2013J,574099,-109.0,163.0
15449,DDD,2013J,574181,-164.0,-7.0
15450,DDD,2013J,574310,-137.0,
15451,DDD,2013J,574330,-151.0,132.0
15452,DDD,2013J,574498,-66.0,
15453,DDD,2013J,574529,-157.0,
15454,DDD,2013J,574623,-157.0,
15455,DDD,2013J,574627,-148.0,198.0
15456,DDD,2013J,574665,-191.0,-116.0
15457,DDD,2013J,574705,-151.0,
15458,DDD,2013J,574720,-59.0,
15459,DDD,2013J,574730,-141.0,
15460,DDD,2013J,574743,-151.0,
15461,DDD,2013J,574819,-142.0,
15462,DDD,2013J,574842,-36.0,
15463,DDD,2013J,574860,-148.0,-7.0
15464,DDD,2013J,574866,-156.0,121.0
15465,DDD,2013J,574873,-137.0,
15466,DDD,2013J,574895,-163.0,
15467,DDD,2013J,574938,-81.0,
15468,DDD,2013J,575192,-36.0,
15469,DDD,2013J,575213,-171.0,123.0
15470,DDD,2013J,575258,-156.0,
15471,DDD,2013J,575337,-51.0,118.0
15472,DDD,2013J,575365,-156.0,-7.0
15473,DDD,2013J,575376,-164.0,
15474,DDD,2013J,575385,-176.0,
15475,DDD,2013J,575431,-88.0,
15476,DDD,2013J,575493,-109.0,230.0
15477,DDD,2013J,575766,-151.0,
15478,DDD,2013J,575773,-156.0,51.0
15479,DDD,2013J,575798,-70.0,
15480,DDD,2013J,575811,-60.0,193.0
15481,DDD,2013J,575855,-186.0,-149.0
15482,DDD,2013J,575962,-151.0,
15483,DDD,2013J,575999,-156.0,131.0
15484,DDD,2013J,576031,-148.0,19.0
15485,DDD,2013J,576040,-186.0,-7.0
15486,DDD,2013J,576083,-177.0,
15487,DDD,2013J,576131,-67.0,102.0
15488,DDD,2013J,576231,-186.0,-82.0
15489,DDD,2013J,576233,-143.0,
15490,DDD,2013J,576251,-88.0,
15491,DDD,2013J,576314,-164.0,
15492,DDD,2013J,576368,-72.0,
15493,DDD,2013J,576383,-37.0,
15494,DDD,2013J,576413,-156.0,
15495,DDD,2013J,576453,-185.0,
15496,DDD,2013J,576492,-106.0,
15497,DDD,2013J,576767,-44.0,
15498,DDD,2013J,576847,-142.0,
15499,DDD,2013J,576879,-174.0,
15500,DDD,2013J,576949,-185.0,
15501,DDD,2013J,577035,-148.0,
15502,DDD,2013J,577126,-156.0,
15503,DDD,2013J,577196,-11.0,177.0
15504,DDD,2013J,577200,-122.0,
15505,DDD,2013J,577212,-74.0,
15506,DDD,2013J,577279,-177.0,
15507,DDD,2013J,577401,-136.0,185.0
15508,DDD,2013J,577414,-79.0,
15509,DDD,2013J,577464,-129.0,
15510,DDD,2013J,577558,-181.0,-93.0
15511,DDD,2013J,577570,-134.0,156.0
15512,DDD,2013J,577638,-155.0,205.0
15513,DDD,2013J,577652,-45.0,224.0
15514,DDD,2013J,577736,-130.0,0.0
15515,DDD,2013J,577930,-179.0,9.0
15516,DDD,2013J,578026,-143.0,
15517,DDD,2013J,578117,-163.0,
15518,DDD,2013J,578150,-26.0,118.0
15519,DDD,2013J,578285,-161.0,-121.0
15520,DDD,2013J,578303,-81.0,
15521,DDD,2013J,578427,-127.0,170.0
15522,DDD,2013J,578544,-145.0,-7.0
15523,DDD,2013J,578644,-99.0,
15524,DDD,2013J,578697,-81.0,
15525,DDD,2013J,578823,-102.0,
15526,DDD,2013J,578850,-49.0,
15527,DDD,2013J,578906,-174.0,
15528,DDD,2013J,578943,-136.0,
15529,DDD,2013J,578956,-99.0,
15530,DDD,2013J,579105,-151.0,
15531,DDD,2013J,579112,-101.0,
15532,DDD,2013J,579151,-150.0,
15533,DDD,2013J,579303,-171.0,88.0
15534,DDD,2013J,579325,-169.0,
15535,DDD,2013J,579367,-124.0,
15536,DDD,2013J,579372,-88.0,
15537,DDD,2013J,579470,-99.0,
15538,DDD,2013J,579567,-156.0,
15539,DDD,2013J,579717,-32.0,
15540,DDD,2013J,580393,-116.0,
15541,DDD,2013J,580415,-63.0,
15542,DDD,2013J,580441,-109.0,
15543,DDD,2013J,580468,-53.0,
15544,DDD,2013J,580516,-149.0,
15545,DDD,2013J,580534,-127.0,
15546,DDD,2013J,580595,-116.0,2.0
15547,DDD,2013J,580642,-96.0,
15548,DDD,2013J,580706,-128.0,150.0
15549,DDD,2013J,580714,-150.0,
15550,DDD,2013J,580916,-44.0,
15551,DDD,2013J,581065,-160.0,16.0
15552,DDD,2013J,581138,-123.0,
15553,DDD,2013J,581283,-143.0,-22.0
15554,DDD,2013J,581320,-31.0,51.0
15555,DDD,2013J,581552,-70.0,
15556,DDD,2013J,581584,-23.0,0.0
15557,DDD,2013J,581593,-107.0,
15558,DDD,2013J,581648,-161.0,-155.0
15559,DDD,2013J,581697,-87.0,
15560,DDD,2013J,581755,-37.0,
15561,DDD,2013J,581818,-70.0,32.0
15562,DDD,2013J,581922,-63.0,
15563,DDD,2013J,582026,-156.0,
15564,DDD,2013J,582160,-114.0,
15565,DDD,2013J,582227,-137.0,
15566,DDD,2013J,582288,-151.0,4.0
15567,DDD,2013J,582302,-148.0,
15568,DDD,2013J,582320,-127.0,
15569,DDD,2013J,582373,-151.0,206.0
15570,DDD,2013J,582416,-96.0,
15571,DDD,2013J,582452,-86.0,
15572,DDD,2013J,582464,-42.0,
15573,DDD,2013J,582554,-73.0,
15574,DDD,2013J,582848,-136.0,160.0
15575,DDD,2013J,582879,-151.0,
15576,DDD,2013J,582931,-37.0,
15577,DDD,2013J,582954,-81.0,-7.0
15578,DDD,2013J,583037,-96.0,166.0
15579,DDD,2013J,583147,-52.0,20.0
15580,DDD,2013J,583198,16.0,
15581,DDD,2013J,583215,-102.0,173.0
15582,DDD,2013J,583221,-151.0,-144.0
15583,DDD,2013J,583247,-145.0,
15584,DDD,2013J,583293,-103.0,
15585,DDD,2013J,583335,-139.0,
15586,DDD,2013J,583438,-25.0,-4.0
15587,DDD,2013J,583514,-124.0,
15588,DDD,2013J,583540,-49.0,
15589,DDD,2013J,583570,-151.0,
15590,DDD,2013J,583580,-142.0,
15591,DDD,2013J,583606,-72.0,
15592,DDD,2013J,583775,-137.0,84.0
15593,DDD,2013J,583871,-116.0,
15594,DDD,2013J,583946,-124.0,
15595,DDD,2013J,583955,-79.0,
15596,DDD,2013J,584077,-148.0,66.0
15597,DDD,2013J,584082,-145.0,88.0
15598,DDD,2013J,584132,-142.0,
15599,DDD,2013J,584183,-131.0,
15600,DDD,2013J,584305,-39.0,23.0
15601,DDD,2013J,584315,-53.0,
15602,DDD,2013J,584433,-145.0,
15603,DDD,2013J,584455,-99.0,53.0
15604,DDD,2013J,584495,-109.0,
15605,DDD,2013J,584517,-109.0,-5.0
15606,DDD,2013J,584532,-137.0,-86.0
15607,DDD,2013J,584586,-102.0,
15608,DDD,2013J,584591,-114.0,94.0
15609,DDD,2013J,584615,-121.0,131.0
15610,DDD,2013J,584628,-95.0,17.0
15611,DDD,2013J,584640,-95.0,
15612,DDD,2013J,584883,-113.0,-21.0
15613,DDD,2013J,584914,-70.0,
15614,DDD,2013J,584918,-139.0,
15615,DDD,2013J,584932,-36.0,
15616,DDD,2013J,584943,-99.0,
15617,DDD,2013J,585098,-25.0,
15618,DDD,2013J,585134,-66.0,
15619,DDD,2013J,585208,-142.0,213.0
15620,DDD,2013J,585210,-121.0,
15621,DDD,2013J,585326,-107.0,
15622,DDD,2013J,585359,-45.0,
15623,DDD,2013J,585384,-95.0,-43.0
15624,DDD,2013J,585422,-102.0,
15625,DDD,2013J,585525,-127.0,52.0
15626,DDD,2013J,585579,-131.0,0.0
15627,DDD,2013J,585695,-72.0,
15628,DDD,2013J,585929,-43.0,0.0
15629,DDD,2013J,585998,-136.0,206.0
15630,DDD,2013J,586022,-88.0,
15631,DDD,2013J,586113,-116.0,
15632,DDD,2013J,586128,-96.0,
15633,DDD,2013J,586243,-136.0,
15634,DDD,2013J,586257,-102.0,
15635,DDD,2013J,586317,-136.0,-18.0
15636,DDD,2013J,586470,-86.0,
15637,DDD,2013J,586497,-29.0,
15638,DDD,2013J,586526,-78.0,
15639,DDD,2013J,586536,-135.0,-15.0
15640,DDD,2013J,586550,-79.0,
15641,DDD,2013J,586609,-109.0,164.0
15642,DDD,2013J,586625,-120.0,
15643,DDD,2013J,586707,-88.0,49.0
15644,DDD,2013J,586762,-121.0,
15645,DDD,2013J,586800,-66.0,
15646,DDD,2013J,586823,-124.0,-1.0
15647,DDD,2013J,586912,-113.0,
15648,DDD,2013J,586961,-131.0,-15.0
15649,DDD,2013J,587002,-102.0,
15650,DDD,2013J,587006,-131.0,
15651,DDD,2013J,587099,-124.0,25.0
15652,DDD,2013J,587179,-86.0,0.0
15653,DDD,2013J,587310,-94.0,-17.0
15654,DDD,2013J,587552,-124.0,-15.0
15655,DDD,2013J,587576,-129.0,38.0
15656,DDD,2013J,587641,-124.0,
15657,DDD,2013J,587862,-108.0,
15658,DDD,2013J,587989,-124.0,
15659,DDD,2013J,588013,-114.0,41.0
15660,DDD,2013J,588033,-116.0,
15661,DDD,2013J,588086,-122.0,
15662,DDD,2013J,588132,-38.0,
15663,DDD,2013J,588146,-124.0,
15664,DDD,2013J,588178,-124.0,
15665,DDD,2013J,588197,-96.0,51.0
15666,DDD,2013J,588208,-109.0,
15667,DDD,2013J,588219,-124.0,
15668,DDD,2013J,588242,-121.0,-4.0
15669,DDD,2013J,588293,-74.0,
15670,DDD,2013J,588352,-99.0,
15671,DDD,2013J,588430,-114.0,
15672,DDD,2013J,588460,-123.0,
15673,DDD,2013J,588482,-79.0,
15674,DDD,2013J,588485,-38.0,0.0
15675,DDD,2013J,588493,-53.0,
15676,DDD,2013J,588537,-120.0,51.0
15677,DDD,2013J,588540,-123.0,
15678,DDD,2013J,588556,-122.0,
15679,DDD,2013J,588566,-39.0,
15680,DDD,2013J,588658,-113.0,-18.0
15681,DDD,2013J,588707,-36.0,
15682,DDD,2013J,588815,-122.0,-94.0
15683,DDD,2013J,588824,-92.0,
15684,DDD,2013J,588850,-45.0,
15685,DDD,2013J,588884,-121.0,233.0
15686,DDD,2013J,589007,-73.0,109.0
15687,DDD,2013J,589019,-113.0,
15688,DDD,2013J,589171,-98.0,
15689,DDD,2013J,589212,-86.0,2.0
15690,DDD,2013J,589220,-98.0,
15691,DDD,2013J,589445,-70.0,-9.0
15692,DDD,2013J,589458,-81.0,
15693,DDD,2013J,589503,-109.0,
15694,DDD,2013J,589531,-116.0,
15695,DDD,2013J,589557,-56.0,
15696,DDD,2013J,589569,-107.0,-92.0
15697,DDD,2013J,589582,-72.0,123.0
15698,DDD,2013J,589584,-96.0,
15699,DDD,2013J,589630,-116.0,0.0
15700,DDD,2013J,589723,-102.0,
15701,DDD,2013J,589875,-29.0,
15702,DDD,2013J,589932,-49.0,
15703,DDD,2013J,589956,-51.0,
15704,DDD,2013J,589963,-52.0,6.0
15705,DDD,2013J,590177,-93.0,0.0
15706,DDD,2013J,590184,-115.0,
15707,DDD,2013J,590235,-58.0,30.0
15708,DDD,2013J,590370,-58.0,
15709,DDD,2013J,590380,-113.0,-31.0
15710,DDD,2013J,590392,-107.0,
15711,DDD,2013J,590397,-113.0,
15712,DDD,2013J,590402,-113.0,
15713,DDD,2013J,590420,-113.0,
15714,DDD,2013J,590443,-113.0,
15715,DDD,2013J,590464,-96.0,-42.0
15716,DDD,2013J,590482,-102.0,
15717,DDD,2013J,590541,-64.0,16.0
15718,DDD,2013J,590676,-29.0,
15719,DDD,2013J,590762,-35.0,
15720,DDD,2013J,590789,-31.0,
15721,DDD,2013J,590811,-32.0,135.0
15722,DDD,2013J,590828,-101.0,115.0
15723,DDD,2013J,590881,-39.0,0.0
15724,DDD,2013J,590886,-53.0,89.0
15725,DDD,2013J,590918,-50.0,
15726,DDD,2013J,590920,-60.0,228.0
15727,DDD,2013J,590921,-107.0,
15728,DDD,2013J,590951,-109.0,
15729,DDD,2013J,591071,-87.0,
15730,DDD,2013J,591163,-80.0,166.0
15731,DDD,2013J,591193,-96.0,
15732,DDD,2013J,591202,-52.0,
15733,DDD,2013J,591210,-56.0,
15734,DDD,2013J,591230,-38.0,
15735,DDD,2013J,591593,-63.0,
15736,DDD,2013J,591648,-92.0,116.0
15737,DDD,2013J,591650,-107.0,169.0
15738,DDD,2013J,591694,-60.0,
15739,DDD,2013J,591845,-107.0,32.0
15740,DDD,2013J,591852,-36.0,23.0
15741,DDD,2013J,591891,-106.0,
15742,DDD,2013J,591980,-93.0,
15743,DDD,2013J,592093,-53.0,
15744,DDD,2013J,592173,-66.0,0.0
15745,DDD,2013J,592189,-102.0,
15746,DDD,2013J,592252,-90.0,
15747,DDD,2013J,592284,-87.0,
15748,DDD,2013J,592299,-102.0,-52.0
15749,DDD,2013J,592315,-102.0,
15750,DDD,2013J,592382,-70.0,
15751,DDD,2013J,592486,-58.0,
15752,DDD,2013J,592494,-58.0,
15753,DDD,2013J,592577,-64.0,
15754,DDD,2013J,592625,-44.0,
15755,DDD,2013J,592658,-87.0,-78.0
15756,DDD,2013J,592709,-45.0,
15757,DDD,2013J,592749,-78.0,
15758,DDD,2013J,592804,-97.0,0.0
15759,DDD,2013J,592950,-98.0,
15760,DDD,2013J,593075,-65.0,-22.0
15761,DDD,2013J,593103,-101.0,
15762,DDD,2013J,593303,-45.0,
15763,DDD,2013J,593338,-49.0,
15764,DDD,2013J,593345,-94.0,12.0
15765,DDD,2013J,593475,-53.0,46.0
15766,DDD,2013J,593594,-39.0,170.0
15767,DDD,2013J,593654,-29.0,
15768,DDD,2013J,593903,-98.0,
15769,DDD,2013J,593973,-50.0,
15770,DDD,2013J,594011,-58.0,
15771,DDD,2013J,594052,-70.0,
15772,DDD,2013J,594079,-72.0,0.0
15773,DDD,2013J,594081,-10.0,163.0
15774,DDD,2013J,594086,-50.0,
15775,DDD,2013J,594164,-78.0,215.0
15776,DDD,2013J,594201,-38.0,
15777,DDD,2013J,594407,-95.0,118.0
15778,DDD,2013J,594414,-29.0,215.0
15779,DDD,2013J,594419,-95.0,
15780,DDD,2013J,594507,-91.0,
15781,DDD,2013J,594578,-95.0,
15782,DDD,2013J,594599,-94.0,-66.0
15783,DDD,2013J,594869,-67.0,
15784,DDD,2013J,594880,-94.0,0.0
15785,DDD,2013J,594925,-53.0,
15786,DDD,2013J,594963,-67.0,
15787,DDD,2013J,595008,-87.0,44.0
15788,DDD,2013J,595079,-29.0,
15789,DDD,2013J,595319,-92.0,
15790,DDD,2013J,595396,-67.0,170.0
15791,DDD,2013J,595495,-70.0,
15792,DDD,2013J,595601,-56.0,
15793,DDD,2013J,595659,-90.0,
15794,DDD,2013J,595685,-90.0,
15795,DDD,2013J,595687,-36.0,
15796,DDD,2013J,595720,-45.0,19.0
15797,DDD,2013J,595723,-87.0,
15798,DDD,2013J,595894,-72.0,0.0
15799,DDD,2013J,595940,-38.0,
15800,DDD,2013J,595963,-22.0,102.0
15801,DDD,2013J,595986,-88.0,
15802,DDD,2013J,595988,-81.0,
15803,DDD,2013J,596093,-87.0,
15804,DDD,2013J,596104,-26.0,
15805,DDD,2013J,596204,-57.0,
15806,DDD,2013J,596270,-66.0,
15807,DDD,2013J,596292,-87.0,202.0
15808,DDD,2013J,596306,-65.0,
15809,DDD,2013J,596441,-78.0,
15810,DDD,2013J,596473,-78.0,
15811,DDD,2013J,596542,-64.0,
15812,DDD,2013J,596570,-87.0,
15813,DDD,2013J,596589,-87.0,
15814,DDD,2013J,596620,-58.0,95.0
15815,DDD,2013J,596629,-32.0,
15816,DDD,2013J,596731,-86.0,
15817,DDD,2013J,596845,-80.0,
15818,DDD,2013J,596846,-73.0,
15819,DDD,2013J,596978,-56.0,-17.0
15820,DDD,2013J,597178,-38.0,150.0
15821,DDD,2013J,597192,-81.0,-14.0
15822,DDD,2013J,597235,-74.0,
15823,DDD,2013J,597243,-27.0,
15824,DDD,2013J,597308,-57.0,-35.0
15825,DDD,2013J,597365,-73.0,
15826,DDD,2013J,597403,-52.0,
15827,DDD,2013J,597428,-43.0,
15828,DDD,2013J,597433,-81.0,
15829,DDD,2013J,597443,-74.0,
15830,DDD,2013J,597453,-81.0,-66.0
15831,DDD,2013J,597504,-60.0,-26.0
15832,DDD,2013J,597560,-42.0,
15833,DDD,2013J,597561,-70.0,-10.0
15834,DDD,2013J,597571,-22.0,
15835,DDD,2013J,597602,-81.0,
15836,DDD,2013J,597726,-70.0,
15837,DDD,2013J,597754,-70.0,-16.0
15838,DDD,2013J,597755,-58.0,
15839,DDD,2013J,597770,-63.0,
15840,DDD,2013J,597871,-53.0,
15841,DDD,2013J,597924,-36.0,18.0
15842,DDD,2013J,597938,-59.0,
15843,DDD,2013J,597968,-50.0,
15844,DDD,2013J,598052,-78.0,
15845,DDD,2013J,598064,-65.0,
15846,DDD,2013J,598089,-80.0,102.0
15847,DDD,2013J,598123,-78.0,133.0
15848,DDD,2013J,598246,-73.0,
15849,DDD,2013J,598323,-37.0,60.0
15850,DDD,2013J,598430,-52.0,12.0
15851,DDD,2013J,598501,-37.0,
15852,DDD,2013J,598516,-74.0,
15853,DDD,2013J,598536,-50.0,207.0
15854,DDD,2013J,598637,-74.0,
15855,DDD,2013J,598650,-74.0,
15856,DDD,2013J,598664,-59.0,
15857,DDD,2013J,598665,-55.0,
15858,DDD,2013J,598701,-53.0,
15859,DDD,2013J,598842,-63.0,
15860,DDD,2013J,598860,-29.0,
15861,DDD,2013J,598949,-51.0,150.0
15862,DDD,2013J,598989,-70.0,
15863,DDD,2013J,599049,-38.0,
15864,DDD,2013J,599068,-73.0,
15865,DDD,2013J,599101,-72.0,-7.0
15866,DDD,2013J,599109,-74.0,
15867,DDD,2013J,599146,-66.0,
15868,DDD,2013J,599169,-36.0,
15869,DDD,2013J,599177,-74.0,
15870,DDD,2013J,599206,-65.0,
15871,DDD,2013J,599262,-64.0,0.0
15872,DDD,2013J,599314,-74.0,
15873,DDD,2013J,599406,-53.0,-7.0
15874,DDD,2013J,599425,-22.0,
15875,DDD,2013J,599577,-53.0,
15876,DDD,2013J,599585,-53.0,
15877,DDD,2013J,599615,-38.0,94.0
15878,DDD,2013J,599649,-53.0,12.0
15879,DDD,2013J,599655,-73.0,
15880,DDD,2013J,599658,-24.0,
15881,DDD,2013J,599711,-53.0,89.0
15882,DDD,2013J,599725,-50.0,
15883,DDD,2013J,599737,-44.0,
15884,DDD,2013J,599741,-69.0,231.0
15885,DDD,2013J,599742,-56.0,122.0
15886,DDD,2013J,599837,-43.0,208.0
15887,DDD,2013J,599854,-43.0,
15888,DDD,2013J,599876,-67.0,-49.0
15889,DDD,2013J,599947,-72.0,
15890,DDD,2013J,600067,-64.0,
15891,DDD,2013J,600094,-67.0,228.0
15892,DDD,2013J,600242,-60.0,
15893,DDD,2013J,600289,-45.0,-7.0
15894,DDD,2013J,600365,-35.0,
15895,DDD,2013J,600478,-52.0,
15896,DDD,2013J,600525,-70.0,-15.0
15897,DDD,2013J,600635,-58.0,
15898,DDD,2013J,600648,-59.0,137.0
15899,DDD,2013J,600671,-70.0,
15900,DDD,2013J,600686,-66.0,
15901,DDD,2013J,600753,-69.0,-50.0
15902,DDD,2013J,600796,-49.0,
15903,DDD,2013J,600817,-66.0,
15904,DDD,2013J,600842,-69.0,-7.0
15905,DDD,2013J,600859,-49.0,216.0
15906,DDD,2013J,600963,-67.0,228.0
15907,DDD,2013J,601048,-67.0,
15908,DDD,2013J,601088,-38.0,
15909,DDD,2013J,601092,-37.0,
15910,DDD,2013J,601133,-50.0,
15911,DDD,2013J,601204,-32.0,165.0
15912,DDD,2013J,601230,-37.0,
15913,DDD,2013J,601234,-22.0,
15914,DDD,2013J,601263,-66.0,
15915,DDD,2013J,601270,-32.0,23.0
15916,DDD,2013J,601286,-42.0,123.0
15917,DDD,2013J,601289,-65.0,202.0
15918,DDD,2013J,601293,-52.0,
15919,DDD,2013J,601310,-26.0,
15920,DDD,2013J,601380,-50.0,
15921,DDD,2013J,601392,-60.0,28.0
15922,DDD,2013J,601467,-37.0,
15923,DDD,2013J,601488,-42.0,-1.0
15924,DDD,2013J,601566,-66.0,
15925,DDD,2013J,601579,-58.0,
15926,DDD,2013J,601731,-44.0,30.0
15927,DDD,2013J,601857,-56.0,
15928,DDD,2013J,602302,-60.0,
15929,DDD,2013J,602312,-64.0,68.0
15930,DDD,2013J,602356,-38.0,
15931,DDD,2013J,602404,-29.0,
15932,DDD,2013J,602413,-39.0,20.0
15933,DDD,2013J,602452,-63.0,96.0
15934,DDD,2013J,602453,-59.0,55.0
15935,DDD,2013J,602595,-50.0,
15936,DDD,2013J,602692,-42.0,-29.0
15937,DDD,2013J,602706,-59.0,-32.0
15938,DDD,2013J,602725,-36.0,
15939,DDD,2013J,602729,-51.0,
15940,DDD,2013J,602783,-56.0,
15941,DDD,2013J,602856,-59.0,
15942,DDD,2013J,602902,-60.0,
15943,DDD,2013J,602986,-39.0,
15944,DDD,2013J,603034,-42.0,
15945,DDD,2013J,603049,-37.0,
15946,DDD,2013J,603201,-59.0,-3.0
15947,DDD,2013J,603302,-57.0,60.0
15948,DDD,2013J,603325,-57.0,
15949,DDD,2013J,603410,-50.0,
15950,DDD,2013J,603431,-53.0,
15951,DDD,2013J,603469,-45.0,
15952,DDD,2013J,603498,-58.0,
15953,DDD,2013J,603513,-38.0,
15954,DDD,2013J,603669,-57.0,25.0
15955,DDD,2013J,603684,-43.0,0.0
15956,DDD,2013J,603730,-58.0,
15957,DDD,2013J,603749,-51.0,-30.0
15958,DDD,2013J,603803,-57.0,60.0
15959,DDD,2013J,603850,-57.0,18.0
15960,DDD,2013J,603931,-57.0,-52.0
15961,DDD,2013J,603953,-56.0,-9.0
15962,DDD,2013J,604055,-45.0,
15963,DDD,2013J,604072,-56.0,
15964,DDD,2013J,604156,-44.0,
15965,DDD,2013J,604281,-50.0,
15966,DDD,2013J,604317,-51.0,
15967,DDD,2013J,604392,-32.0,0.0
15968,DDD,2013J,604398,,-1.0
15969,DDD,2013J,604462,-53.0,
15970,DDD,2013J,604546,-39.0,89.0
15971,DDD,2013J,604559,-53.0,
15972,DDD,2013J,604574,-53.0,146.0
15973,DDD,2013J,604627,-44.0,
15974,DDD,2013J,604641,-36.0,
15975,DDD,2013J,604655,-53.0,223.0
15976,DDD,2013J,604692,-53.0,90.0
15977,DDD,2013J,604723,-17.0,
15978,DDD,2013J,604729,-53.0,-22.0
15979,DDD,2013J,604854,-43.0,
15980,DDD,2013J,604912,-36.0,0.0
15981,DDD,2013J,604952,-51.0,130.0
15982,DDD,2013J,605005,-36.0,12.0
15983,DDD,2013J,605070,-39.0,
15984,DDD,2013J,605105,-51.0,
15985,DDD,2013J,605118,-31.0,
15986,DDD,2013J,605144,-39.0,
15987,DDD,2013J,605191,-42.0,
15988,DDD,2013J,605245,-39.0,
15989,DDD,2013J,605266,-51.0,
15990,DDD,2013J,605313,-26.0,184.0
15991,DDD,2013J,605476,-24.0,
15992,DDD,2013J,605540,-51.0,
15993,DDD,2013J,605561,-39.0,
